(83, 62)
(83, 63)
(83, 64)
(83, 65)
(84, 65)
(85, 65)
(86, 65)
(87, 65)
(88, 65)
(88, 66)
(88, 67)
(88, 68)
(88, 69)
(88, 70)
(88, 71)
(88, 72)
(89, 72)
(90, 72)
(91, 72)
(92, 72)
(93, 72)
(94, 72)
(95, 72)
(96, 72)
(97, 72)
(98, 72)
(99, 72)
(100, 72)
(100, 73)
(100, 74)
(100, 75)
(100, 76)
(100, 77)
(100, 78)
(100, 79)
(100, 80)
(101, 80)
(102, 80)
(103, 80)
(104, 80)
(105, 80)
(106, 80)
(107, 80)
(108, 80)
(108, 81)
(108, 82)
(108, 83)
(108, 84)
(107, 84)
(106, 84)
(105, 84)
(104, 84)
(105, 84)
(106, 84)
(107, 84)
(108, 84)
(109, 84)
(110, 84)
(111, 84)
(112, 84)
(113, 84)
(114, 84)
(115, 84)
(116, 84)
(117, 84)
(118, 84)
(119, 84)
(120, 84)
(121, 84)
(122, 84)
(123, 84)
(124, 84)
(125, 84)
(126, 84)
(127, 84)
(128, 84)
(128, 83)
(128, 82)
(128, 81)
(128, 80)
(128, 79)
(128, 78)
(128, 77)
(128, 76)
(128, 75)
(128, 74)
(128, 73)
(128, 72)
(128, 71)
(128, 70)
(128, 69)
(128, 68)
(128, 67)
(128, 66)
(128, 65)
(128, 64)
(128, 63)
(128, 62)
(128, 61)
(128, 60)
(129, 60)
(130, 60)
(131, 60)
(132, 60)
(133, 60)
(134, 60)
(135, 60)
(136, 60)
(137, 60)
(138, 60)
(139, 60)
(140, 60)
(141, 60)
(142, 60)
(143, 60)
(144, 60)
(145, 60)
(146, 60)
(147, 60)
(147, 61)
(147, 62)
(147, 63)
(147, 64)
(147, 65)
(147, 66)
(147, 67)
(147, 68)
(147, 69)
(147, 70)
(146, 70)
(145, 70)
(144, 70)
(143, 70)
(142, 70)
(141, 70)
(140, 70)
(139, 70)
(138, 70)
(137, 70)
(136, 70)
(135, 70)
(134, 70)
(133, 70)
(132, 70)
(131, 70)
(130, 70)
(130, 69)
(130, 68)
(130, 67)
(130, 66)
(130, 65)
(131, 65)
(132, 65)
(133, 65)
(134, 65)
(135, 65)
(136, 65)
(137, 65)
(138, 65)
(139, 65)
(140, 65)
(141, 65)
(142, 65)
(143, 65)
(143, 64)
(143, 63)
(143, 62)
(143, 61)
(143, 60)
(143, 59)
(143, 58)
(143, 57)
(143, 56)
(143, 55)
(143, 54)
(143, 53)
(142, 53)
(141, 53)
(140, 53)
(139, 53)
(138, 53)
(138, 54)
(138, 55)
(138, 56)
(138, 57)
(137, 57)
(136, 57)
(135, 57)
(134, 57)
(133, 57)
(133, 58)
(132, 58)
(132, 59)
(132, 60)
(132, 61)
(132, 62)
(132, 63)
(132, 64)
(132, 65)
(132, 66)
(133, 66)
(134, 66)
(134, 67)
(134, 68)
(134, 69)
(134, 70)
(134, 71)
(134, 72)
(134, 73)
(134, 74)
(134, 75)
(134, 76)
(134, 75)
(134, 74)
(134, 73)
(134, 72)
(134, 71)
(134, 70)
(134, 69)
(134, 68)
(134, 67)
(134, 66)
(134, 65)
(134, 64)
(134, 63)
(133, 63)
(132, 63)
(131, 63)
(130, 63)
(129, 63)
(128, 63)
(128, 64)
(128, 65)
(128, 66)
(128, 67)
(128, 68)
(127, 68)
(126, 68)
(125, 68)
(124, 68)
(123, 68)
(122, 68)
(122, 69)
(122, 70)
(122, 71)
(122, 72)
(122, 73)
(122, 74)
(122, 75)
(121, 75)
(120, 75)
(119, 75)
(118, 75)
(117, 75)
(116, 75)
(115, 75)
(114, 75)
(113, 75)
(112, 75)
(111, 75)
(110, 75)
(109, 75)
(108, 75)
(107, 75)
(106, 75)
(106, 74)
(106, 73)
(105, 73)
(104, 73)
(103, 73)
(102, 73)
(101, 73)
(100, 73)
(99, 73)
(98, 73)
(97, 73)
(96, 73)
(96, 72)
(95, 72)
(94, 72)
(93, 72)
(92, 72)
(91, 72)
(90, 72)
(89, 72)
(88, 72)
(87, 72)
(86, 72)
(85, 72)
(84, 72)
(83, 72)
(82, 72)
(83, 72)
(84, 72)
(85, 72)
(86, 72)
(87, 72)
(88, 72)
(89, 72)
(90, 72)
(91, 72)
(92, 72)
(93, 72)
(94, 72)
(95, 72)
(96, 72)
(97, 72)
(98, 72)
(99, 72)
(100, 72)
(100, 71)
(100, 70)
(100, 69)
(100, 68)
(100, 67)
(100, 66)
(100, 65)
(100, 64)
(100, 63)
(100, 62)
(100, 61)
(100, 60)
(100, 59)
(100, 58)
(100, 57)
(100, 56)
(100, 55)
(100, 54)
(100, 53)
(100, 52)
(100, 51)
(100, 50)
(100, 49)
(100, 48)
(100, 47)
(100, 46)
(100, 45)
(100, 44)
(100, 43)
From D to C
(93, 50)
(93, 51)
(93, 52)
(93, 53)
(93, 54)
(93, 55)
(94, 55)
(95, 55)
(96, 55)
(97, 55)
(98, 55)
(99, 55)
(100, 55)
(101, 55)
(102, 55)
(101, 55)
(100, 55)
(99, 55)
(98, 55)
(97, 55)
(96, 55)
(95, 55)
(94, 55)
(93, 55)
(92, 55)
(91, 55)
(90, 55)
(89, 55)
(88, 55)
(87, 55)
(87, 54)
(88, 54)
(89, 54)
(89, 55)
(89, 56)
(89, 57)
(89, 58)
(89, 59)
(89, 60)
(89, 61)
(88, 61)
(87, 61)
(86, 61)
(85, 61)
(84, 61)
(83, 61)
(82, 61)
(82, 60)
(82, 59)
(82, 58)
(82, 57)
(81, 57)
(80, 57)
(79, 57)
(78, 57)
(77, 57)
(76, 57)
(75, 57)
(74, 57)
(73, 57)
(72, 57)
(71, 57)
(70, 57)
(69, 57)
(68, 57)
(67, 57)
(66, 57)
(65, 57)
(64, 57)
(63, 57)
(62, 57)
(61, 57)
(60, 57)
(61, 57)
(62, 57)
(63, 57)
(64, 57)
(65, 57)
(66, 57)
(67, 57)
(68, 57)
(69, 57)
(70, 57)
(71, 57)
(72, 57)
(73, 57)
(74, 57)
(75, 57)
(76, 57)
(77, 57)
(78, 57)
(79, 57)
(80, 57)
(81, 57)
(82, 57)
(82, 56)
(82, 55)
(82, 54)
(82, 53)
(82, 52)
(82, 51)
(82, 50)
(83, 50)
(84, 50)
(85, 50)
(86, 50)
(86, 51)
(87, 51)
(88, 51)
(88, 50)
From C to D
(100, 38)
(101, 38)
(102, 38)
(103, 38)
(104, 38)
(105, 38)
(105, 39)
(105, 40)
(105, 41)
(105, 42)
(105, 43)
(105, 44)
(105, 45)
(105, 46)
(105, 47)
(105, 48)
(105, 49)
(105, 50)
(105, 51)
(105, 52)
(105, 53)
(105, 54)
(105, 55)
(106, 55)
(106, 56)
(106, 57)
(106, 58)
(105, 58)
(104, 58)
(103, 58)
(102, 58)
(101, 58)
(100, 58)
(100, 59)
(100, 60)
(100, 61)
(100, 62)
(100, 63)
(100, 64)
(100, 65)
(100, 66)
(100, 67)
(100, 68)
(100, 69)
(100, 70)
(100, 71)
(100, 72)
(100, 73)
(100, 74)
(100, 75)
(100, 76)
(100, 77)
(100, 78)
(100, 79)
(100, 80)
(101, 80)
(102, 80)
(103, 80)
(104, 80)
(105, 80)
(106, 80)
(107, 80)
(108, 80)
(108, 79)
(108, 78)
(108, 77)
(108, 76)
(108, 75)
(108, 74)
(108, 73)
(108, 72)
(108, 71)
(108, 70)
(108, 69)
(108, 68)
(109, 68)
(109, 69)
(109, 70)
(109, 71)
(109, 72)
(109, 73)
(109, 74)
(109, 75)
(110, 75)
(111, 75)
(112, 75)
(113, 75)
(114, 75)
(115, 75)
(116, 75)
(117, 75)
(118, 75)
(119, 75)
(120, 75)
(121, 75)
(122, 75)
(123, 75)
(124, 75)
(125, 75)
(125, 76)
(125, 77)
(125, 78)
(124, 78)
(124, 77)
(124, 76)
(124, 75)
(124, 74)
(124, 73)
(124, 72)
(124, 71)
(124, 70)
(125, 70)
(126, 70)
(126, 71)
(126, 72)
(126, 73)
(126, 74)
(125, 74)
(124, 74)
(123, 74)
(122, 74)
(121, 74)
(120, 74)
(119, 74)
(118, 74)
(117, 74)
(116, 74)
(115, 74)
(114, 74)
(113, 74)
(113, 73)
(113, 72)
(113, 73)
(113, 74)
(113, 75)
(113, 76)
(113, 77)
(113, 78)
(113, 79)
(113, 80)
(113, 81)
(113, 82)
(113, 83)
(113, 84)
(113, 85)
(113, 86)
(113, 87)
(114, 87)
(115, 87)
(116, 87)
(117, 87)
(118, 87)
(119, 87)
(120, 87)
(121, 87)
(121, 88)
(121, 89)
(122, 89)
(123, 89)
(123, 88)
(124, 88)
(125, 88)
(126, 88)
(127, 88)
(128, 88)
(129, 88)
(130, 88)
(131, 88)
(132, 88)
(132, 89)
(133, 89)
(133, 90)
(133, 91)
(134, 91)
(135, 91)
(136, 91)
(137, 91)
(138, 91)
(139, 91)
(139, 90)
(139, 89)
(139, 88)
(139, 87)
(139, 86)
(140, 86)
(141, 86)
(142, 86)
(143, 86)
(144, 86)
(145, 86)
(146, 86)
(147, 86)
(148, 86)
(149, 86)
From E to F
(186, 49)
(186, 48)
(186, 47)
(186, 46)
(186, 45)
(186, 44)
(186, 43)
(186, 42)
(185, 42)
(184, 42)
(183, 42)
(182, 42)
(181, 42)
(180, 42)
(180, 41)
(180, 40)
(180, 39)
(180, 38)
(180, 37)
(180, 36)
(180, 35)
(180, 34)
(180, 33)
(180, 32)
(180, 31)
(180, 30)
(180, 29)
(180, 28)
(180, 27)
(180, 26)
(180, 25)
(180, 24)
(180, 23)
(180, 22)
(180, 21)
(180, 20)
(180, 19)
(180, 18)
(180, 17)
(180, 16)
(180, 15)
(181, 15)
(182, 15)
(182, 14)
(182, 13)
(183, 13)
(184, 13)
(185, 13)
(186, 13)
(187, 13)
(188, 13)
(189, 13)
(189, 12)
(188, 12)
(187, 12)
(186, 12)
(185, 12)
(184, 12)
(183, 12)
(183, 13)
(183, 14)
(183, 15)
(184, 15)
(185, 15)
(186, 15)
(185, 15)
(184, 15)
(183, 15)
(182, 15)
(182, 14)
(182, 13)
(181, 13)
(181, 14)
(181, 15)
(181, 16)
(180, 16)
(179, 16)
(178, 16)
(178, 17)
(178, 18)
(178, 19)
(178, 20)
(178, 21)
(178, 22)
(178, 23)
(178, 24)
(178, 25)
(178, 26)
(178, 27)
(179, 27)
(180, 27)
(181, 27)
(182, 27)
(182, 26)
(182, 25)
(182, 24)
(181, 24)
(180, 24)
(179, 24)
(178, 24)
(177, 24)
(177, 23)
(177, 22)
(177, 21)
(177, 20)
(177, 19)
(177, 18)
(177, 17)
(177, 16)
(177, 15)
(177, 14)
(177, 13)
(176, 13)
(175, 13)
(174, 13)
(173, 13)
(172, 13)
(171, 13)
(170, 13)
(169, 13)
(168, 13)
(167, 13)
(166, 13)
(165, 13)
(164, 13)
(164, 14)
(163, 14)
(162, 14)
(161, 14)
(160, 14)
(159, 14)
(158, 14)
(157, 14)
(157, 15)
(157, 16)
(157, 17)
(157, 18)
(157, 19)
(158, 19)
(158, 20)
(158, 21)
(158, 22)
(158, 23)
(158, 24)
(158, 25)
(158, 26)
(158, 27)
(158, 28)
(158, 29)
(158, 30)
(158, 31)
(157, 31)
(156, 31)
(155, 31)
(154, 31)
(153, 31)
(153, 30)
(153, 29)
(153, 28)
(153, 27)
(154, 27)
(155, 27)
(156, 27)
(157, 27)
(158, 27)
(159, 27)
(160, 27)
(161, 27)
(162, 27)
(163, 27)
(164, 27)
(165, 27)
(166, 27)
(167, 27)
(168, 27)
(169, 27)
(169, 26)
(169, 25)
(169, 24)
(168, 24)
(167, 24)
(166, 24)
(165, 24)
(164, 24)
(163, 24)
(162, 24)
(161, 24)
(160, 24)
(159, 24)
(158, 24)
(157, 24)
(156, 24)
(155, 24)
(154, 24)
(153, 24)
(152, 24)
(151, 24)
(150, 24)
(149, 24)
(148, 24)
(147, 24)
(147, 25)
(147, 26)
(147, 27)
(147, 28)
(147, 29)
(147, 30)
(147, 31)
(147, 32)
(147, 33)
(147, 34)
(147, 35)
(147, 36)
(147, 37)
(148, 37)
(149, 37)
(150, 37)
(151, 37)
(151, 38)
(151, 39)
(151, 40)
(151, 41)
(151, 42)
(151, 43)
(151, 44)
(151, 43)
(151, 42)
(151, 41)
(151, 40)
(151, 39)
(151, 38)
(151, 37)
(151, 36)
(151, 35)
(151, 34)
(151, 33)
(151, 34)
(151, 35)
(151, 36)
(151, 37)
(151, 38)
(151, 39)
(151, 40)
(151, 41)
(150, 41)
(149, 41)
(148, 41)
(147, 41)
(146, 41)
(145, 41)
(144, 41)
(144, 40)
(144, 39)
(144, 38)
(144, 37)
(144, 36)
(144, 35)
(144, 34)
(144, 33)
(144, 32)
(144, 31)
(144, 30)
(143, 30)
(142, 30)
(142, 29)
(142, 28)
(142, 27)
(142, 26)
(141, 26)
(140, 26)
(139, 26)
(138, 26)
(137, 26)
(136, 26)
(135, 26)
(135, 25)
(135, 24)
(135, 23)
(135, 22)
(135, 21)
(135, 20)
(135, 19)
(135, 18)
(135, 17)
(135, 16)
(135, 15)
(135, 14)
(135, 13)
(135, 12)
(135, 11)
(135, 10)
(135, 9)
(135, 8)
(135, 7)
(135, 6)
(136, 6)
(137, 6)
(138, 6)
(139, 6)
(140, 6)
(141, 6)
(142, 6)
(143, 6)
(144, 6)
(145, 6)
(145, 5)
(145, 4)
(145, 3)
(145, 2)
(145, 1)
(145, 0)
From D to A
(4, 50)
(4, 51)
(4, 52)
(4, 53)
(4, 54)
(4, 55)
(3, 55)
(2, 55)
(1, 55)
(0, 55)
From A to F
(155, 0)
(155, 1)
(155, 2)
(155, 3)
(155, 4)
(155, 5)
(156, 5)
(157, 5)
(158, 5)
(158, 6)
(159, 6)
(160, 6)
(161, 6)
(162, 6)
(163, 6)
(164, 6)
(165, 6)
(165, 7)
(165, 8)
(165, 9)
(165, 10)
(165, 11)
(165, 12)
(165, 13)
(165, 14)
(165, 15)
(165, 16)
(165, 17)
(165, 18)
(165, 19)
(165, 20)
(165, 21)
(165, 22)
(165, 23)
(165, 24)
(165, 25)
(165, 26)
(165, 27)
(165, 28)
(165, 29)
(165, 30)
(165, 31)
(165, 32)
(165, 33)
(165, 34)
(165, 35)
(165, 36)
(165, 37)
(165, 38)
(165, 39)
(165, 40)
(165, 41)
(165, 42)
(165, 43)
(166, 43)
(166, 42)
(166, 41)
(166, 40)
(166, 39)
(166, 38)
(165, 38)
(164, 38)
(163, 38)
(162, 38)
(161, 38)
(160, 38)
(159, 38)
(158, 38)
(157, 38)
(156, 38)
(155, 38)
(154, 38)
(154, 37)
(154, 36)
(154, 35)
(154, 34)
(154, 33)
(154, 32)
(154, 31)
(154, 30)
(154, 29)
(154, 28)
(154, 27)
(154, 26)
(154, 25)
(154, 24)
(155, 24)
(156, 24)
(157, 24)
(158, 24)
(159, 24)
(160, 24)
(161, 24)
(162, 24)
(163, 24)
(164, 24)
(165, 24)
(166, 24)
(167, 24)
(168, 24)
(169, 24)
(170, 24)
(171, 24)
(172, 24)
(173, 24)
(173, 23)
(173, 22)
(173, 21)
(173, 20)
(173, 19)
(173, 18)
(173, 17)
(173, 16)
(172, 16)
(171, 16)
(171, 15)
(171, 14)
(171, 13)
(172, 13)
(173, 13)
(174, 13)
(175, 13)
(176, 13)
(177, 13)
(178, 13)
(179, 13)
(179, 14)
(179, 15)
(179, 16)
(179, 17)
(179, 18)
(179, 19)
(179, 20)
(179, 21)
(179, 22)
(179, 23)
(179, 24)
(179, 25)
(179, 26)
(180, 26)
(181, 26)
(182, 26)
(183, 26)
(184, 26)
(185, 26)
(186, 26)
(187, 26)
(188, 26)
(189, 26)
(190, 26)
(191, 26)
(192, 26)
(192, 27)
(192, 28)
(192, 29)
(192, 30)
(192, 31)
(192, 32)
(192, 33)
(192, 34)
(192, 35)
(192, 36)
(192, 37)
(191, 37)
(190, 37)
(189, 37)
(188, 37)
(187, 37)
(186, 37)
(185, 37)
(184, 37)
(183, 37)
(182, 37)
(181, 37)
(180, 37)
(179, 37)
(178, 37)
(177, 37)
(176, 37)
(175, 37)
(175, 36)
(175, 35)
(175, 34)
(175, 33)
(175, 32)
(175, 31)
(175, 30)
(175, 29)
(176, 29)
(177, 29)
(178, 29)
(179, 29)
(180, 29)
(181, 29)
(182, 29)
(183, 29)
(184, 29)
(185, 29)
(186, 29)
(187, 29)
(188, 29)
(189, 29)
(190, 29)
(191, 29)
(192, 29)
(193, 29)
(194, 29)
(195, 29)
(196, 29)
(197, 29)
(198, 29)
(199, 29)
From F to B
(0, 129)
(1, 129)
(2, 129)
(3, 129)
(4, 129)
(5, 129)
(6, 129)
(7, 129)
(8, 129)
(8, 128)
(8, 127)
(8, 126)
(8, 125)
(8, 124)
(8, 123)
(8, 122)
(8, 121)
(8, 120)
(8, 119)
(8, 118)
(9, 118)
(10, 118)
(11, 118)
(12, 118)
(13, 118)
(14, 118)
(15, 118)
(16, 118)
(17, 118)
(18, 118)
(19, 118)
(20, 118)
(21, 118)
(22, 118)
(23, 118)
(24, 118)
(24, 119)
(24, 120)
(24, 121)
(24, 122)
(24, 123)
(24, 124)
(24, 125)
(24, 126)
(24, 127)
(24, 128)
(24, 129)
(24, 130)
(24, 131)
(24, 132)
(23, 132)
(22, 132)
(21, 132)
(20, 132)
(19, 132)
(18, 132)
(18, 133)
(18, 134)
(18, 135)
(18, 136)
(18, 137)
(18, 138)
(18, 139)
(18, 140)
(18, 141)
(18, 142)
(19, 142)
(20, 142)
(21, 142)
(22, 142)
(23, 142)
(24, 142)
(25, 142)
(25, 141)
(25, 140)
(25, 139)
(25, 138)
(24, 138)
(23, 138)
(22, 138)
(21, 138)
(20, 138)
(19, 138)
(18, 138)
(17, 138)
(16, 138)
(16, 137)
(16, 136)
(16, 135)
(16, 134)
(17, 134)
(18, 134)
(18, 133)
(18, 132)
(18, 133)
(18, 134)
(18, 135)
(18, 136)
(19, 136)
(20, 136)
(21, 136)
(22, 136)
(22, 135)
(22, 134)
(22, 133)
(22, 132)
(22, 131)
(23, 131)
(24, 131)
(25, 131)
(26, 131)
(27, 131)
(28, 131)
(29, 131)
(30, 131)
(30, 132)
(30, 133)
(30, 134)
(30, 135)
(30, 136)
(30, 137)
(31, 137)
(32, 137)
(33, 137)
(34, 137)
(35, 137)
(36, 137)
(37, 137)
(38, 137)
(38, 138)
(38, 139)
(38, 138)
(38, 137)
(38, 136)
(39, 136)
(40, 136)
(41, 136)
(42, 136)
(43, 136)
(44, 136)
(45, 136)
(46, 136)
(47, 136)
(48, 136)
(49, 136)
From B to C
(86, 99)
(86, 98)
(86, 97)
(86, 96)
(86, 95)
(86, 94)
(86, 93)
(86, 92)
(86, 91)
(86, 90)
(86, 89)
(86, 88)
(86, 87)
(86, 86)
(86, 85)
(85, 85)
(84, 85)
(83, 85)
(82, 85)
(81, 85)
(80, 85)
(79, 85)
(78, 85)
(77, 85)
(76, 85)
(75, 85)
(74, 85)
(73, 85)
(72, 85)
(71, 85)
(70, 85)
(69, 85)
(69, 84)
(69, 83)
(69, 82)
(69, 81)
(69, 80)
(69, 79)
(69, 78)
(69, 77)
(69, 76)
(69, 75)
(69, 74)
(69, 73)
(69, 72)
(70, 72)
(71, 72)
(72, 72)
(73, 72)
(74, 72)
(75, 72)
(76, 72)
(77, 72)
(78, 72)
(79, 72)
(80, 72)
(80, 73)
(80, 74)
(79, 74)
(79, 75)
(79, 76)
(79, 77)
(79, 78)
(79, 79)
(79, 80)
(79, 81)
(80, 81)
(81, 81)
(82, 81)
(83, 81)
(84, 81)
(85, 81)
(86, 81)
(87, 81)
(88, 81)
(89, 81)
(90, 81)
(91, 81)
(92, 81)
(92, 80)
(92, 79)
(92, 78)
(92, 77)
(92, 76)
(92, 75)
(92, 74)
(92, 73)
(92, 72)
(92, 71)
(92, 70)
(92, 69)
(93, 69)
(94, 69)
(94, 68)
(94, 67)
(94, 66)
(94, 65)
(93, 65)
(92, 65)
(92, 64)
(91, 64)
(90, 64)
(89, 64)
(88, 64)
(87, 64)
(86, 64)
(85, 64)
(85, 65)
(85, 66)
(85, 67)
(85, 68)
(85, 69)
(85, 70)
(85, 71)
(86, 71)
(87, 71)
(88, 71)
(89, 71)
(90, 71)
(91, 71)
(92, 71)
(93, 71)
(94, 71)
(95, 71)
(95, 70)
(94, 70)
(93, 70)
(92, 70)
(91, 70)
(90, 70)
(89, 70)
(88, 70)
(88, 71)
(88, 72)
(89, 72)
(90, 72)
(91, 72)
(92, 72)
(93, 72)
(94, 72)
(95, 72)
(96, 72)
(97, 72)
(98, 72)
(99, 72)
(100, 72)
(100, 73)
(100, 74)
(100, 75)
(100, 76)
(100, 77)
(100, 78)
(100, 79)
(100, 80)
(100, 79)
(100, 78)
(100, 77)
(100, 76)
(100, 75)
(100, 74)
(100, 73)
(100, 72)
(100, 71)
(100, 70)
(100, 69)
(100, 68)
(100, 67)
(100, 66)
(100, 65)
(100, 64)
(100, 63)
(100, 62)
(100, 61)
(100, 60)
(100, 59)
(100, 58)
(100, 57)
(100, 56)
(100, 55)
(100, 54)
(100, 53)
(100, 52)
(100, 51)
(100, 50)
(100, 49)
(100, 48)
From D to C
(98, 50)
(98, 51)
(98, 52)
(98, 53)
(98, 54)
(98, 55)
(98, 56)
(98, 57)
(98, 58)
(98, 59)
(98, 60)
(98, 61)
(98, 62)
(98, 63)
(98, 64)
(98, 65)
(98, 66)
(98, 67)
(98, 68)
(98, 69)
(98, 70)
(98, 71)
(98, 72)
(98, 73)
(98, 74)
(98, 75)
(98, 76)
(98, 77)
(98, 78)
(99, 78)
(100, 78)
(101, 78)
(102, 78)
(103, 78)
(104, 78)
(104, 79)
(104, 80)
(104, 81)
(104, 82)
(104, 83)
(104, 84)
(105, 84)
(106, 84)
(107, 84)
(108, 84)
(109, 84)
(110, 84)
(111, 84)
(112, 84)
(113, 84)
(114, 84)
(115, 84)
(116, 84)
(117, 84)
(118, 84)
(119, 84)
(120, 84)
(121, 84)
(122, 84)
(123, 84)
(124, 84)
(125, 84)
(126, 84)
(127, 84)
(128, 84)
(129, 84)
(130, 84)
(131, 84)
(132, 84)
(133, 84)
(134, 84)
(135, 84)
(136, 84)
(137, 84)
(138, 84)
(139, 84)
(140, 84)
(141, 84)
(141, 83)
(141, 82)
(141, 81)
(141, 80)
(141, 79)
(141, 78)
(141, 77)
(141, 76)
(141, 75)
(141, 74)
(141, 73)
(141, 72)
(141, 71)
(141, 70)
(141, 69)
(141, 68)
(141, 67)
(141, 66)
(141, 65)
(141, 64)
(141, 63)
(141, 62)
(141, 61)
(141, 60)
(141, 59)
(141, 58)
(141, 57)
(141, 56)
(141, 55)
(141, 54)
(141, 53)
(141, 52)
(141, 51)
(141, 50)
(141, 49)
(142, 49)
(143, 49)
(143, 48)
(143, 47)
(143, 46)
(143, 45)
(142, 45)
(141, 45)
(140, 45)
(140, 44)
(140, 43)
(140, 42)
(140, 41)
(140, 40)
(140, 39)
(140, 38)
(141, 38)
(142, 38)
(143, 38)
(144, 38)
(145, 38)
(146, 38)
(147, 38)
(148, 38)
(149, 38)
(149, 37)
(149, 36)
(150, 36)
(151, 36)
(152, 36)
(153, 36)
(154, 36)
(155, 36)
(156, 36)
(157, 36)
(157, 37)
(157, 38)
(157, 39)
(157, 40)
(157, 41)
(157, 42)
(156, 42)
(155, 42)
(154, 42)
(153, 42)
(152, 42)
(151, 42)
(150, 42)
(149, 42)
(148, 42)
(147, 42)
(146, 42)
(145, 42)
(144, 42)
(143, 42)
(142, 42)
(141, 42)
(140, 42)
(139, 42)
(139, 43)
(139, 44)
(140, 44)
(141, 44)
(142, 44)
(142, 43)
(142, 42)
(142, 41)
(142, 40)
(142, 39)
(142, 38)
(142, 37)
(142, 36)
(142, 35)
(142, 34)
(142, 33)
(142, 32)
(142, 31)
(142, 30)
(142, 29)
(142, 28)
(142, 27)
(142, 26)
(141, 26)
(140, 26)
(139, 26)
(138, 26)
(137, 26)
(136, 26)
(135, 26)
(135, 25)
(135, 24)
(135, 23)
(135, 22)
(135, 21)
(135, 20)
(135, 19)
(135, 18)
(135, 17)
(135, 16)
(135, 15)
(135, 14)
(135, 13)
(135, 12)
(135, 11)
(135, 10)
(135, 9)
(135, 8)
(135, 7)
(135, 6)
(134, 6)
(133, 6)
(132, 6)
(131, 6)
(130, 6)
(129, 6)
(128, 6)
(127, 6)
(126, 6)
(127, 6)
(128, 6)
(129, 6)
(130, 6)
(131, 6)
(132, 6)
(132, 5)
(132, 4)
(132, 3)
(132, 2)
(132, 1)
(132, 0)
From D to A
(17, 50)
(17, 51)
(16, 51)
(15, 51)
(14, 51)
(13, 51)
(12, 51)
(11, 51)
(10, 51)
(9, 51)
(8, 51)
(7, 51)
(6, 51)
(5, 51)
(4, 51)
(3, 51)
(2, 51)
(1, 51)
(0, 51)
From A to F
(151, 0)
(151, 1)
(151, 2)
(151, 3)
(151, 4)
(151, 5)
(151, 6)
(152, 6)
(153, 6)
(154, 6)
(155, 6)
(156, 6)
(157, 6)
(158, 6)
(159, 6)
(160, 6)
(161, 6)
(162, 6)
(163, 6)
(164, 6)
(165, 6)
(165, 5)
(165, 4)
(165, 3)
(165, 2)
(165, 1)
(165, 0)
From F to A
(0, 65)
(1, 65)
(2, 65)
(3, 65)
(3, 64)
(3, 63)
(3, 62)
(3, 61)
(3, 60)
(3, 59)
(2, 59)
(1, 59)
(0, 59)
From A to F
(159, 0)
(159, 1)
(159, 2)
(159, 3)
(159, 4)
(158, 4)
